Timestamp	Species---SequenceName	Type of dormancy	Life stage	Organ/tissue/cell type that is/are used for analysis	Expression level 	Level of fold change (if applicable)	Methodology used for the expression analysis.	DOI	URL	SPECIAL NOTES (p.e. larvae were exposed to low/high temperatures during diapause; expression in comparison to winter or summer diapause etc.)	Who typed in the data	Gender	Who typed in the data
1/7/2016 15:46:34	Helicoverpa armigera---diazepam-binding inhibitor (dbi) mRNA	diapause	pupae	midgut	down		S Blot	doi:10.1016/j.cca.2005.05.011	http://www.sciencedirect.com/science/article/pii/S1532045605001250		Miloš		
1/7/2016 15:47:53	Helicoverpa armigera---diazepam-binding inhibitor (dbi) mRNA	diapause	larva	prothoracic gland	variable		S Blot	doi:10.1016/j.cca.2005.05.011	http://www.sciencedirect.com/science/article/pii/S1532045605001250	Diapause initiates during the 5th-6th larval instar period.	Miloš		
1/7/2016 15:48:19	Helicoverpa armigera---diazepam-binding inhibitor (dbi) mRNA	diapause	pupae	prothoracic gland	down		S Blot	doi:10.1016/j.cca.2005.05.011	http://www.sciencedirect.com/science/article/pii/S1532045605001250		Miloš		
1/15/2016 11:30:10	Helicoverpa armigera---fork head domain transcription factor	diapause	pupae	brain-suboesophageal ganglion complex	down		W Blot	doi:10.1016/j.ibmb.2011.04.009	http://www.sciencedirect.com/science/article/pii/S0965174811000981		Miloš		
1/13/2016 17:34:40	Helicoverpa armigera---POU-domain transcription factor mRNA	diapause	pupae	brain-suboesophageal ganglion complex	down		S Blot	doi:10.1186/1471-2199-10-25	http://bmcmolbiol.biomedcentral.com/articles/10.1186/1471-2199-10-25		Miloš		
1/13/2016 17:36:26	Helicoverpa armigera---POU-domain transcription factor mRNA	diapause	pupae	brain-suboesophageal ganglion complex	up		S Blot	doi:10.1186/1471-2199-10-25	http://bmcmolbiol.biomedcentral.com/articles/10.1186/1471-2199-10-25	Expression level change at diapause termination induced by injecting the pupae with ecdysone.	Miloš		
12/29/2015 21:42:50	Helicoverpa armigera---protein phosphatase 2 regulatory subunit A alpha isoform	diapause	larva	brain	up		W Blot	doi:10.1016/j.jinsphys.2013.03.006	http://www.sciencedirect.com/science/article/pii/S0022191013000656		Miloš		
1/13/2016 17:22:15	Helicoverpa armigera---protein phosphatase 2 regulatory subunit A alpha isoform	diapause	larva	brain	up		W Blot	doi:10.1016/j.jinsphys.2013.03.006	http://www.sciencedirect.com/science/article/pii/S0022191013000656	Diapause initiates during the 5th-6th larval instar period.	Miloš		
12/29/2015 21:41:18	Helicoverpa armigera---protein phosphatase 2 regulatory subunit A alpha isoform mRNA	diapause	larva	brain	up		N Blot	doi:10.1016/j.jinsphys.2013.03.006	http://www.sciencedirect.com/science/article/pii/S0022191013000656		Miloš		
12/29/2015 21:42:11	Helicoverpa armigera---protein phosphatase 2 regulatory subunit A alpha isoform mRNA	diapause	larva	brain	up		QRT-PCR	doi:10.1016/j.jinsphys.2013.03.006	http://www.sciencedirect.com/science/article/pii/S0022191013000656		Miloš		
1/13/2016 17:20:23	Helicoverpa armigera---protein phosphatase 2 regulatory subunit A alpha isoform mRNA	diapause	larva	brain	up		N Blot	doi:10.1016/j.jinsphys.2013.03.006	http://www.sciencedirect.com/science/article/pii/S0022191013000656	Diapause initiates during the 5th-6th larval instar period.	Miloš		
1/14/2016 13:51:09	Helicoverpa armigera---prothoracicotropic hormone mRNA	diapause	larva	brain-suboesophageal ganglion complex	down		S Blot	doi:10.1016/j.jinsphys.2005.03.005	http://europepmc.org/abstract/MED/15869761	Diapause initiates during the 5th-6th larval instar period.	Miloš		
1/14/2016 13:51:51	Helicoverpa armigera---prothoracicotropic hormone mRNA	diapause	pupae	brain-suboesophageal ganglion complex	down		S Blot	doi:10.1016/j.jinsphys.2005.03.005	http://europepmc.org/abstract/MED/15869761		Miloš		
1/14/2016 13:58:32	Helicoverpa armigera---prothoracicotropic hormone mRNA	diapause	pupae	brain-suboesophageal ganglion complex	up		S Blot	doi:10.1016/j.jinsphys.2005.03.005	http://europepmc.org/abstract/MED/15869761	Expression level change at diapause termination induced by holding the pupae at 25±1 °C for 8 wk.	Miloš		
1/14/2016 13:37:20	Helicoverpa armigera---transcription factor AP-4	diapause	pupae	brain-suboesophageal ganglion complex	down		W Blot	doi:10.1111/j.1365-2583.2009.00983.x	http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2583.2009.00983.x/full		Miloš		
1/27/2016 12:54:43	Helicoverpa armigera---transcription factor AP-4 mRNA	diapause	pupae	brain-suboesophageal ganglion complex	down		Semi-quantitative (RT) PCR	doi:10.1111/j.1365-2583.2009.00983.x	http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2583.2009.00983.x/full		Miloš		
1/14/2016 13:31:54	Helicoverpa armigera---trehalose 6-phosphate synthase isoform I mRNA	diapause	larva	fat body	up		S Blot	doi:10.1093/glycob/cwn127	http://glycob.oxfordjournals.org/content/19/3/250.long	Diapause initiates during the 5th-6th larval instar period.	Miloš		
1/14/2016 13:33:24	Helicoverpa armigera---trehalose 6-phosphate synthase isoform I mRNA	diapause	pupae	fat body	down		S Blot	doi:10.1093/glycob/cwn127	http://glycob.oxfordjournals.org/content/19/3/250.long		Miloš		
8/22/2015 19:01:51	Helicoverpa assulta---pheromone biosynthesis neuropeptide precursor	diapause	pupae	hemolymph	down		ELISA	doi:10.1016/j.regpep.2003.10.024	http://www.ncbi.nlm.nih.gov/pubmed/14759553	expression in comparison to non-diapausing pupae	Dunja		
8/22/2015 19:02:08	Helicoverpa assulta---pheromone biosynthesis neuropeptide precursor	diapause	pupae	hemolymph	stable		ELISA	doi:10.1016/j.regpep.2003.10.024	http://www.ncbi.nlm.nih.gov/pubmed/14759553	expression compared between chilled and non-chilled diapausing pupae	Dunja		
8/22/2015 18:57:19	Helicoverpa assulta---pheromone biosynthesis neuropeptide precursor, mRNA	diapause	pupae	hemolymph	down		S Blot	doi:10.1016/j.regpep.2003.10.024	http://www.ncbi.nlm.nih.gov/pubmed/14759553	expression in comparison to non-diapausing pupae	Dunja		
8/22/2015 18:57:23	Helicoverpa assulta---pheromone biosynthesis neuropeptide precursor, mRNA	diapause	pupae	hemolymph	down		QRT-PCR	doi:10.1016/j.regpep.2003.10.024	http://www.ncbi.nlm.nih.gov/pubmed/14759553	expression in comparison to non-diapausing pupae	Dunja		
8/22/2015 18:59:39	Helicoverpa assulta---pheromone biosynthesis neuropeptide precursor, mRNA	diapause	pupae	hemolymph	stable		QRT-PCR	doi:10.1016/j.regpep.2003.10.024	http://www.ncbi.nlm.nih.gov/pubmed/14759553	expression compared between chilled and non-chilled diapausing pupae	Dunja		
8/22/2015 18:59:40	Helicoverpa assulta---pheromone biosynthesis neuropeptide precursor, mRNA	diapause	pupae	hemolymph	stable		S Blot	doi:10.1016/j.regpep.2003.10.024	http://www.ncbi.nlm.nih.gov/pubmed/14759553	expression compared between chilled and non-chilled diapausing pupae	Dunja		
8/23/2015 22:20:25	Helicoverpa zea---diapause hormone receptor 1a mRNA	diapause	pupae	whole body	stable		QRT-PCR	doi: 10.1016/j.peptides.2013.12.005	http://www.ncbi.nlm.nih.gov/pubmed/24345336	expression in comparison to non-diapausing pupae	Dunja		
8/23/2015 22:20:26	Helicoverpa zea---diapause hormone receptor 1b mRNA	diapause	pupae	whole body	stable		QRT-PCR	doi: 10.1016/j.peptides.2013.12.005	http://www.ncbi.nlm.nih.gov/pubmed/24345336	expression in comparison to non-diapausing pupae	Dunja		
8/22/2015 22:49:47	Helicoverpa zea---heat shock protein 70 cognate mRNA	diapause	pupae	brain-suboesophageal ganglion complex	stable		N Blot	doi: 10.1016/j.jinsphys.2009.09.013. 	http://www.ncbi.nlm.nih.gov/pubmed/19782689	expression in comparison to non-diapausing pupae	Dunja		
8/22/2015 22:54:01	Helicoverpa zea---heat shock protein 70 cognate mRNA	diapause	pupae	brain-suboesophageal ganglion complex	stable		N Blot	doi: 10.1016/j.jinsphys.2009.09.013.	http://www.ncbi.nlm.nih.gov/pubmed/19782689	compared between diapausing pupae which were and were not heat shocked	Dunja		
8/22/2015 23:08:16	Helicoverpa zea---heat shock protein 70 cognate mRNA	diapause	pupae	brain-suboesophageal ganglion complex	stable		N Blot	doi: 10.1016/j.jinsphys.2009.09.013.	http://www.ncbi.nlm.nih.gov/pubmed/19782689	comparison between chilled diapausing pupae and chilled non-diapausing pupae	Dunja		
8/22/2015 22:57:34	Helicoverpa zea---heat shock protein 70 mRNA	diapause	pupae	brain-suboesophageal ganglion complex	up		N Blot	doi: 10.1016/j.jinsphys.2009.09.013.	http://www.ncbi.nlm.nih.gov/pubmed/19782689	compared between diapausing pupae which were and were not heat shocked; heat shock protein 70 mRNA was not detected in pupae which were not heat shocked	Dunja		
8/22/2015 23:08:29	Helicoverpa zea---heat shock protein 70 mRNA	diapause	pupae	brain-suboesophageal ganglion complex	stable		N Blot	doi: 10.1016/j.jinsphys.2009.09.013.	http://www.ncbi.nlm.nih.gov/pubmed/19782689	comparison between chilled diapausing pupae and chilled non-diapausing pupae	Dunja		
8/22/2015 22:50:43	Helicoverpa zea---heat shock protein 90 mRNA	diapause	pupae	brain-suboesophageal ganglion complex	down		N Blot	doi: 10.1016/j.jinsphys.2009.09.013.	http://www.ncbi.nlm.nih.gov/pubmed/19782689	expression in comparison to non-diapausing pupae	Dunja		
8/22/2015 22:59:16	Helicoverpa zea---heat shock protein 90 mRNA	diapause	pupae	brain-suboesophageal ganglion complex	up		N Blot	doi: 10.1016/j.jinsphys.2009.09.013.	http://www.ncbi.nlm.nih.gov/pubmed/19782689	compared between diapausing pupae which were and were not heat shocked	Dunja		
8/22/2015 23:08:44	Helicoverpa zea---heat shock protein 90 mRNA	diapause	pupae	brain-suboesophageal ganglion complex	stable		N Blot	doi: 10.1016/j.jinsphys.2009.09.013.	http://www.ncbi.nlm.nih.gov/pubmed/19782689	comparison between chilled diapausing pupae and chilled non-diapausing pupae	Dunja		
8/22/2015 23:18:18	Helicoverpa zea---heat shock protein 90 mRNA	diapause	pupae	epidermis	detected		N Blot	doi: 10.1016/j.jinsphys.2009.09.013.	http://www.ncbi.nlm.nih.gov/pubmed/19782689		Dunja		
8/22/2015 23:18:20	Helicoverpa zea---heat shock protein 90 mRNA	diapause	pupae	fat body	detected		N Blot	doi: 10.1016/j.jinsphys.2009.09.013.	http://www.ncbi.nlm.nih.gov/pubmed/19782689		Dunja		
8/22/2015 23:18:21	Helicoverpa zea---heat shock protein 90 mRNA	diapause	pupae	midgut	detected		N Blot	doi: 10.1016/j.jinsphys.2009.09.013.	http://www.ncbi.nlm.nih.gov/pubmed/19782689		Dunja		
8/22/2015 23:18:23	Helicoverpa zea---heat shock protein 90 mRNA	diapause	pupae	Malpighian tubules	detected		N Blot	doi: 10.1016/j.jinsphys.2009.09.013.	http://www.ncbi.nlm.nih.gov/pubmed/19782689		Dunja		
8/23/2015 23:04:19	Heliotis virescens---pheromone biosynthesis-activating neuropeptide mRNA	diapause	pupae	brain-suboesophageal ganglion complex	down		N Blot	DOI: 10.1046/j.1365-2583.2003.00437.x	http://www.ncbi.nlm.nih.gov/pubmed/12974956	expression in comparison to non-diapausing pupae	Dunja		
8/23/2015 23:04:21	Heliotis virescens---prothoracicotropic hormone PTTH mRNA	diapause	pupae	brain-suboesophageal ganglion complex	down		N Blot	DOI: 10.1046/j.1365-2583.2003.00437.x	http://www.ncbi.nlm.nih.gov/pubmed/12974956	expression in comparison to non-diapausing pupae	Dunja		
12/14/2015 16:58:57	Hyles euphorbiae---40S ribosomal protein S1	diapause	pupae	whole body	up		2 DGE	doi: 10.1111/imb.12093	http://www.ncbi.nlm.nih.gov/pubmed/24628883	comparison between cold-acclimated and non-acclimated pupae	Dunja		
12/14/2015 16:57:05	Hyles euphorbiae---Actin	diapause	pupae	whole body	up		2 DGE	doi: 10.1111/imb.12093	http://www.ncbi.nlm.nih.gov/pubmed/24628883	comparison between cold-acclimated and non-acclimated pupae; putatively upregulated	Dunja		
12/14/2015 16:48:05	Hyles euphorbiae---Aldehyde dehydrogenase	diapause	pupae	whole body	up		2 DGE	doi: 10.1111/imb.12093	http://www.ncbi.nlm.nih.gov/pubmed/24628883	comparison between cold-acclimated and non-acclimated pupae; 	Dunja		
12/14/2015 17:08:25	Hyles euphorbiae---Apolipophorin I, II	diapause	pupae	whole body	up		2 DGE	doi: 10.1111/imb.12093	http://www.ncbi.nlm.nih.gov/pubmed/24628883	comparison between cold-acclimated and non-acclimated pupae; induced upon cold treatment	Dunja		
12/14/2015 16:47:02	Hyles euphorbiae---Catalase	diapause	pupae	whole body	up		2 DGE	doi: 10.1111/imb.12093	http://www.ncbi.nlm.nih.gov/pubmed/24628883	comparison between cold-acclimated and non-acclimated pupae; putatively upregulated	Dunja		
12/14/2015 17:11:37	Hyles euphorbiae---Citrate synthase	diapause	pupae	whole body	up		2 DGE	doi: 10.1111/imb.12093	http://www.ncbi.nlm.nih.gov/pubmed/24628883	comparison between cold-acclimated and non-acclimated pupae; putatively upregulated	Dunja		
12/14/2015 17:13:17	Hyles euphorbiae---Cuticular protein	diapause	pupae	whole body	up		2 DGE	doi: 10.1111/imb.12093	http://www.ncbi.nlm.nih.gov/pubmed/24628883	comparison between cold-acclimated and non-acclimated pupae	Dunja		
12/14/2015 17:09:37	Hyles euphorbiae---F0F1-type ATP synthase beta subunit	diapause	pupae	whole body	up		2 DGE	doi: 10.1111/imb.12093	http://www.ncbi.nlm.nih.gov/pubmed/24628883	comparison between cold-acclimated and non-acclimated pupae; putatively upregulated	Dunja		
12/14/2015 16:51:47	Hyles euphorbiae---Glutathione S-transferase omega 1	diapause	pupae	whole body	up		2 DGE	doi: 10.1111/imb.12093	http://www.ncbi.nlm.nih.gov/pubmed/24628883	comparison between cold-acclimated and non-acclimated pupae; putatively upregulated	Dunja		
12/14/2015 17:05:56	Hyles euphorbiae---Methionine rich storage protein 1 and 2	diapause	pupae	whole body	up		2 DGE	doi: 10.1111/imb.12093	http://www.ncbi.nlm.nih.gov/pubmed/24628883	comparison between cold-acclimated and non-acclimated pupae; differentially abundant methionine-rich storage protein isoforms	Dunja		
12/14/2015 17:06:43	Hyles euphorbiae---Methionine rich storage protein 1 and 2	diapause	pupae	whole body	down		2 DGE	doi: 10.1111/imb.12093	http://www.ncbi.nlm.nih.gov/pubmed/24628883	comparison between cold-acclimated and non-acclimated pupae; differentially abundant methionine-rich storage protein isoforms	Dunja		
12/14/2015 16:52:49	Hyles euphorbiae---Myosin heavy chain	diapause	pupae	whole body	up		2 DGE	doi: 10.1111/imb.12093	http://www.ncbi.nlm.nih.gov/pubmed/24628883	comparison between cold-acclimated and non-acclimated pupae	Dunja		
12/14/2015 16:50:24	Hyles euphorbiae---Prophenoloxidase	diapause	pupae	whole body	up		2 DGE	doi: 10.1111/imb.12093	http://www.ncbi.nlm.nih.gov/pubmed/24628883	comparison between cold-acclimated and non-acclimated pupae	Dunja		
4/27/2015 22:13:25	Leptinotarsa decemlineata---16S ribosomal RNA	diapause	adult/imago	whole body	detected		Differential display DDRT-PCR	10.1016/j.jinsphys.2008.10.003	http://www.sciencedirect.com/science/article/pii/S002219100800214X		Miloš		
4/27/2015 22:22:17	Leptinotarsa decemlineata---16S ribosomal RNA	diapause	adult/imago	whole body	stable		N Blot	10.1016/j.jinsphys.2008.10.003	http://www.sciencedirect.com/science/article/pii/S002219100800214X		Miloš		
4/27/2015 22:13:32	Leptinotarsa decemlineata---Adenine nucleotide translocase	diapause	adult/imago	whole body	detected		Differential display DDRT-PCR	10.1016/j.jinsphys.2008.10.003	http://www.sciencedirect.com/science/article/pii/S002219100800214X		Miloš		
4/27/2015 22:22:25	Leptinotarsa decemlineata---Adenine nucleotide translocase	diapause	adult/imago	whole body	stable		N Blot	10.1016/j.jinsphys.2008.10.003	http://www.sciencedirect.com/science/article/pii/S002219100800214X		Miloš		
4/27/2015 22:13:35	Leptinotarsa decemlineata---ATP synthase F0 subunit 6	diapause	adult/imago	whole body	detected		Differential display DDRT-PCR	10.1016/j.jinsphys.2008.10.003	http://www.sciencedirect.com/science/article/pii/S002219100800214X		Miloš		
4/27/2015 22:22:28	Leptinotarsa decemlineata---ATP synthase F0 subunit 6	diapause	adult/imago	whole body	stable		N Blot	10.1016/j.jinsphys.2008.10.003	http://www.sciencedirect.com/science/article/pii/S002219100800214X		Miloš		
4/24/2015 16:18:50	Leptinotarsa decemlineata---C-type lectin, mannose-binding	diapause	adult/imago	whole body	detected		Differential display DDRT-PCR	10.1016/j.jinsphys.2008.10.003	http://www.sciencedirect.com/science/article/pii/S002219100800214X		Miloš		
4/27/2015 22:06:02	Leptinotarsa decemlineata---C-type lectin, mannose-binding	diapause	adult/imago	whole body	variable		N Blot	10.1016/j.jinsphys.2008.10.003	http://www.sciencedirect.com/science/article/pii/S002219100800214X		Miloš		
4/24/2015 16:19:00	Leptinotarsa decemlineata---Chitin-binding peritrophin-A domain	diapause	adult/imago	whole body	detected		Differential display DDRT-PCR	10.1016/j.jinsphys.2008.10.003	http://www.sciencedirect.com/science/article/pii/S002219100800214X		Miloš		
4/27/2015 22:06:11	Leptinotarsa decemlineata---Chitin-binding peritrophin-A domain	diapause	adult/imago	whole body	variable		N Blot	10.1016/j.jinsphys.2008.10.003	http://www.sciencedirect.com/science/article/pii/S002219100800214X		Miloš		
5/19/2015 21:25:45	Leptinotarsa decemlineata---clone IntE-2 digestive cysteine protease intestain mRNA	diapause	adult/imago	whole body	variable		Multiplex PCR	doi:10.1016/j.jinsphys.2010.11.008	http://www.sciencedirect.com/science/article/pii/S0022191010003070	For additional information refer to the article.	Miloš		
4/12/2015 18:49:47	Leptinotarsa decemlineata---diapause-associated transcript 1 mRNA	diapause	adult/imago	whole body	up		N Blot	10.1016/S0022-1910(02)00262-7	http://www.sciencedirect.com/science/article/pii/S0022191002002627		Miloš		
4/24/2015 16:18:44	Leptinotarsa decemlineata---Diapause-associated transcript-2	diapause	adult/imago	whole body	detected		Differential display DDRT-PCR	10.1016/j.jinsphys.2008.10.003	http://www.sciencedirect.com/science/article/pii/S002219100800214X		Miloš		
4/27/2015 22:05:57	Leptinotarsa decemlineata---Diapause-associated transcript-2	diapause	adult/imago	whole body	variable		N Blot	10.1016/j.jinsphys.2008.10.003	http://www.sciencedirect.com/science/article/pii/S002219100800214X		Miloš		
4/12/2015 18:50:02	Leptinotarsa decemlineata---diapause-associated transcript-2 mRNA	diapause	adult/imago	whole body	up		N Blot	10.1016/S0022-1910(02)00262-7	http://www.sciencedirect.com/science/article/pii/S0022191002002627		Miloš		
5/19/2015 21:25:51	Leptinotarsa decemlineata---diapause-associated transcript-2 mRNA	diapause	adult/imago	whole body	variable		Multiplex PCR	doi:10.1016/j.jinsphys.2010.11.008	http://www.sciencedirect.com/science/article/pii/S0022191010003070	For additional information refer to the article.	Miloš		
